Name	Latitude	Longitude	Altitude	Description
MBHA	16.7398333	-62.1713333	291	Harris, Montserrat (MBHA.)
MBHA	16.742000	-62.1682000	0	Harris, Montserrat (MBHA.)
MBHA	16.741167	-62.168333	343	Harris, Montserrat (MBHA.)
MBHA	16.7398333	-62.1713333	291	Harris, Montserrat (MBHA.)
MBHA	16.74201	-62.16822	250.0	Harris, Montserrat (MBHA.)
